,text,id,period,date,party,redner_id,discussion_title,name
236," Denn auf Dauer, meine Damen und Herren, verzeihen die Bürger einer Regierung eben nicht, dass sie fast alles falsch gemacht hat",ID1921800200,19,2021-03-25,AfD,11004724,Zusatzpunkt 6 2021-03-25,Alexander Gauland
237," Wir könnten auch aus dem, was geschehen ist, lernen",ID1921800200,19,2021-03-25,AfD,11004724,Zusatzpunkt 6 2021-03-25,Alexander Gauland
238, Ich bedanke mich,ID1921800200,19,2021-03-25,AfD,11004724,Zusatzpunkt 6 2021-03-25,Alexander Gauland
239," Jetzt hat das Wort der Fraktionsvorsitzende der SPD, Dr",ID1921800200,19,2021-03-25,AfD,11004724,Zusatzpunkt 6 2021-03-25,Alexander Gauland
240, Rolf Mützenich,ID1921800200,19,2021-03-25,AfD,11004724,Zusatzpunkt 6 2021-03-25,Alexander Gauland
241, ,ID1921800200,19,2021-03-25,AfD,11004724,Zusatzpunkt 6 2021-03-25,Alexander Gauland
242,Sehr geehrter Herr Präsident! Liebe Kolleginnen und Kollegen! Ich möchte gerne mit zwei Momentaufnahmen aus meiner Heimatstadt beginnen,ID1921800300,19,2021-03-25,SPD,11003599,Zusatzpunkt 6 2021-03-25,Rolf Mützenich
243," Dort setzt ein Fotograf Menschen ins Bild, die Positives in dieser Pandemie erlebt haben",ID1921800300,19,2021-03-25,SPD,11003599,Zusatzpunkt 6 2021-03-25,Rolf Mützenich
244, Seit zwölf Monaten begleitet er diese Menschen mit der Haltung „Mut machen und Hoffnung geben“,ID1921800300,19,2021-03-25,SPD,11003599,Zusatzpunkt 6 2021-03-25,Rolf Mützenich
245," Dort sagt zum Beispiel der Direktor der Kölner Feuerwehr: „Wie Menschen zusammen die Last der Krise stemmen wollen, das ist phänomenal",ID1921800300,19,2021-03-25,SPD,11003599,Zusatzpunkt 6 2021-03-25,Rolf Mützenich
246,"“ – Ich finde, wir müssen mit Respekt gegenüber vielen Menschen hier in Deutschland sagen: Recht haben die, die sagen: Wir wollen uns auch ganz persönlich gegen diese Pandemie stemmen",ID1921800300,19,2021-03-25,SPD,11003599,Zusatzpunkt 6 2021-03-25,Rolf Mützenich
247," – Es ist beeindruckend, wie viele Menschen Außerordentliches geleistet haben",ID1921800300,19,2021-03-25,SPD,11003599,Zusatzpunkt 6 2021-03-25,Rolf Mützenich
248, Auch auf sie kommt es in den nächsten Wochen an,ID1921800300,19,2021-03-25,SPD,11003599,Zusatzpunkt 6 2021-03-25,Rolf Mützenich
249," Deswegen sage ich, meine Damen und Herren: Zuversicht geben ist neben dem Impfen die beste Medizin, und genau die hat unser Land verdient",ID1921800300,19,2021-03-25,SPD,11003599,Zusatzpunkt 6 2021-03-25,Rolf Mützenich
250, Zum Zweiten,ID1921800300,19,2021-03-25,SPD,11003599,Zusatzpunkt 6 2021-03-25,Rolf Mützenich
251, Zusammen mit dem Fraunhofer-Institut hat die Stadt Köln am Montag eine Untersuchung zum Infektionsgeschehen vorgelegt,ID1921800300,19,2021-03-25,SPD,11003599,Zusatzpunkt 6 2021-03-25,Rolf Mützenich
252," Im vergangenen Jahr waren die Stadtteile auf der linksrheinischen Seite, die etwas besser situiert sind, stärker betroffen",ID1921800300,19,2021-03-25,SPD,11003599,Zusatzpunkt 6 2021-03-25,Rolf Mützenich
253," Diejenigen, die das untersucht haben, sagen: Das waren die Ischgl-Heimkehrer",ID1921800300,19,2021-03-25,SPD,11003599,Zusatzpunkt 6 2021-03-25,Rolf Mützenich
254, – Heute ist die Pandemie in den ärmeren Stadtteilen im rechtsrheinischen Köln,ID1921800300,19,2021-03-25,SPD,11003599,Zusatzpunkt 6 2021-03-25,Rolf Mützenich
255, Dort hat die Pandemie die sozialen Verwerfungen noch weiter vertieft,ID1921800300,19,2021-03-25,SPD,11003599,Zusatzpunkt 6 2021-03-25,Rolf Mützenich
256, Deswegen sage ich: Die zweite Antwort auf diese Pandemie ist ein starker Sozialstaat,ID1921800300,19,2021-03-25,SPD,11003599,Zusatzpunkt 6 2021-03-25,Rolf Mützenich
257, Wir können das in den nächsten Jahren stemmen,ID1921800300,19,2021-03-25,SPD,11003599,Zusatzpunkt 6 2021-03-25,Rolf Mützenich
258, Gerade wir Sozialdemokratinnen und Sozialdemokraten werden das tun,ID1921800300,19,2021-03-25,SPD,11003599,Zusatzpunkt 6 2021-03-25,Rolf Mützenich
259, Das Soziale muss in dieser Pandemie genauso im Mittelpunkt stehen wie die medizinischen Herausforderungen,ID1921800300,19,2021-03-25,SPD,11003599,Zusatzpunkt 6 2021-03-25,Rolf Mützenich
260," Deswegen danke ich auch dafür, dass das Bundeskabinett gestern die Dauer des erleichterten Zugangs zur Kurzarbeit um weitere drei Monate verlängert hat",ID1921800300,19,2021-03-25,SPD,11003599,Zusatzpunkt 6 2021-03-25,Rolf Mützenich
261," Ich würde mich auch freuen, wenn das Betriebsrätestärkungsgesetz noch den Deutschen Bundestag erreicht",ID1921800300,19,2021-03-25,SPD,11003599,Zusatzpunkt 6 2021-03-25,Rolf Mützenich
262, Auf den ersten Blick hat es vielleicht nichts mit der Pandemie zu tun,ID1921800300,19,2021-03-25,SPD,11003599,Zusatzpunkt 6 2021-03-25,Rolf Mützenich
263," Aber beim zweiten Blick wissen wir, dass genau die Unternehmen, in denen Mitbestimmung herrscht, sich dieser Pandemie am besten entgegenstemmen",ID1921800300,19,2021-03-25,SPD,11003599,Zusatzpunkt 6 2021-03-25,Rolf Mützenich
264," Dort, wo die Arbeitnehmerinnen und Arbeitnehmer gut aufgehoben sind, unterstützen sie auch das Unternehmen",ID1921800300,19,2021-03-25,SPD,11003599,Zusatzpunkt 6 2021-03-25,Rolf Mützenich
265," Da kann es auch gemeinsam gelingen, gegen die Pandemie zu arbeiten",ID1921800300,19,2021-03-25,SPD,11003599,Zusatzpunkt 6 2021-03-25,Rolf Mützenich
266," Liebe Kolleginnen und Kollegen, jeder Beschluss zur Eindämmung des Infektionsgeschehens ist nicht ohne Risiko und auch nicht ohne Widerspruch",ID1921800300,19,2021-03-25,SPD,11003599,Zusatzpunkt 6 2021-03-25,Rolf Mützenich
267," Ich hoffe, es behauptet hier niemand, dass ein Einziger oder eine Einzige genau weiß, was das Richtige ist",ID1921800300,19,2021-03-25,SPD,11003599,Zusatzpunkt 6 2021-03-25,Rolf Mützenich
268, Aber der Unterschied zu manch anderen Ländern der Welt ist doch: In einer Demokratie und insbesondere in einem Rechtsstaat muss man unterschiedliche Güter abwägen,ID1921800300,19,2021-03-25,SPD,11003599,Zusatzpunkt 6 2021-03-25,Rolf Mützenich
269," Ja, das ist anstrengend, aber das ist genau das, was wir in diesem Jahr der Bekämpfung der Pandemie getan haben",ID1921800300,19,2021-03-25,SPD,11003599,Zusatzpunkt 6 2021-03-25,Rolf Mützenich
270," Die einzige Aussicht auf die Beherrschung der Pandemie – das haben Sie gesagt, Frau Bundeskanzlerin – ist das Impfen",ID1921800300,19,2021-03-25,SPD,11003599,Zusatzpunkt 6 2021-03-25,Rolf Mützenich
271," Ja, es gab zu viele Nachlässigkeiten in den letzten Monaten",ID1921800300,19,2021-03-25,SPD,11003599,Zusatzpunkt 6 2021-03-25,Rolf Mützenich
272," Aber jetzt kommt es darauf an – da zähle ich auf das Wort, das Sie für das gesamte Kabinett gegeben haben –, dass alle Verantwortlichen in diesen Tagen dafür arbeiten, dass es in den nächsten Wochen reibungsloser läuft",ID1921800300,19,2021-03-25,SPD,11003599,Zusatzpunkt 6 2021-03-25,Rolf Mützenich
273," Wenn es stimmt, dass das Testen eine Brücke sein kann – und das stimmt –, dann hätte ich mir – aber das kann ich nur persönlich sagen – mehr Mut von den Ministerpräsidentinnen und Ministerpräsidenten, aber auch von Ihnen, Frau Bundeskanzlerin, gewünscht, das Testen in den Unternehmen nicht erst ab 14",ID1921800300,19,2021-03-25,SPD,11003599,Zusatzpunkt 6 2021-03-25,Rolf Mützenich
274," April per Verordnung zu verlangen; denn wenn es stimmt, dass Infektionen gerade auch in den Unternehmen so stark weitergegeben werden, hätte man dies auch schon jetzt verbindlich machen können",ID1921800300,19,2021-03-25,SPD,11003599,Zusatzpunkt 6 2021-03-25,Rolf Mützenich
275," Aber ich sage auch mit aller Deutlichkeit und großem Respekt: Sie haben einen Fehler eingeräumt für andere, die die Verantwortung dafür mittragen",ID1921800300,19,2021-03-25,SPD,11003599,Zusatzpunkt 6 2021-03-25,Rolf Mützenich
276," Ich finde das umso respektabler, weil einige das zwar ankündigen, aber sich nicht entschuldigen",ID1921800300,19,2021-03-25,SPD,11003599,Zusatzpunkt 6 2021-03-25,Rolf Mützenich
277," Ich finde, das macht den Unterschied aus",ID1921800300,19,2021-03-25,SPD,11003599,Zusatzpunkt 6 2021-03-25,Rolf Mützenich
278," Wir haben viel Häme und Besserwisserei in unserem Land erlebt, auch immer wieder hier in diesem Parlament",ID1921800300,19,2021-03-25,SPD,11003599,Zusatzpunkt 6 2021-03-25,Rolf Mützenich
279," Manchmal überrascht mich, wer alles in diesem Saal zum Experten, zum Epidemiologen mutiert ist oder hier bestimmte Studien vorhält",ID1921800300,19,2021-03-25,SPD,11003599,Zusatzpunkt 6 2021-03-25,Rolf Mützenich
280," Ich finde, das Entscheidende ist: Rechthaberei darf in diesem Hause nicht um sich greifen",ID1921800300,19,2021-03-25,SPD,11003599,Zusatzpunkt 6 2021-03-25,Rolf Mützenich
281," Deswegen kann ich auch den Oppositionsparteien nur sagen: Ich wäre vorsichtig an Ihrer Stelle; denn wenn man vor vier Jahren vor der Verantwortung weggelaufen ist, sollte man viel bescheidener an dieser Stelle auftreten, was man mit Rechthaberei eben nicht erreichen kann",ID1921800300,19,2021-03-25,SPD,11003599,Zusatzpunkt 6 2021-03-25,Rolf Mützenich
282," Gleichzeitig will ich auch daran erinnern, dass mindestens zwei Oppositionsparteien einen Ministerpräsidenten in die Ministerpräsidentenkonferenz entsenden",ID1921800300,19,2021-03-25,SPD,11003599,Zusatzpunkt 6 2021-03-25,Rolf Mützenich
283," Ich gehe auch davon aus, dass sich zum Beispiel Ministerpräsident Laschet mit dem stellvertretenden Ministerpräsidenten, der der FDP angehört, abstimmt",ID1921800300,19,2021-03-25,SPD,11003599,Zusatzpunkt 6 2021-03-25,Rolf Mützenich
284," Von daher würde ich schon sagen: Wenn man immer wieder mit dem Finger auf andere zeigt, zeigt dieser auch auf einen selbst zurück",ID1921800300,19,2021-03-25,SPD,11003599,Zusatzpunkt 6 2021-03-25,Rolf Mützenich
285," Meine Damen und Herren, ein bisschen Zurückhaltung, ein bisschen mehr Respekt vor dem Handeln insbesondere auch derjenigen, die nicht nur im Bund, sondern auch im Land und in den Kommunen Verantwortung tragen, hätte ich mir auch von Ihnen gewünscht",ID1921800300,19,2021-03-25,SPD,11003599,Zusatzpunkt 6 2021-03-25,Rolf Mützenich
286," Meine Damen und Herren, die Pandemie wird uns noch lange begleiten",ID1921800300,19,2021-03-25,SPD,11003599,Zusatzpunkt 6 2021-03-25,Rolf Mützenich
287," Deswegen ist neben dem Impfen auch die finanzielle Verantwortung der Weg, wie sich dieses Land, dieser Staat, die Bundesrepublik Deutschland gegen die Pandemie stemmen kann",ID1921800300,19,2021-03-25,SPD,11003599,Zusatzpunkt 6 2021-03-25,Rolf Mützenich
288," Deswegen bin ich dankbar, dass das Bundeskabinett gestern den Entwurf des Bundeshaushalts für das Jahr 2022 auf den Weg gebracht hat, einschließlich der mittelfristigen Finanzplanung",ID1921800300,19,2021-03-25,SPD,11003599,Zusatzpunkt 6 2021-03-25,Rolf Mützenich
289, Ich sage auch an den Koalitionspartner: Das ist die Entscheidung des gesamten Kabinetts,ID1921800300,19,2021-03-25,SPD,11003599,Zusatzpunkt 6 2021-03-25,Rolf Mützenich
290, Das ist die Entscheidung der Koalition und nicht allein die des Finanzministers,ID1921800300,19,2021-03-25,SPD,11003599,Zusatzpunkt 6 2021-03-25,Rolf Mützenich
291," Ich finde, so müssen wir auch in den nächsten Wochen über diese großen finanziellen Lasten, die wir auf uns nehmen wollen, sprechen",ID1921800300,19,2021-03-25,SPD,11003599,Zusatzpunkt 6 2021-03-25,Rolf Mützenich
292, Es ist eine Verantwortung des ganzen Landes,ID1921800300,19,2021-03-25,SPD,11003599,Zusatzpunkt 6 2021-03-25,Rolf Mützenich
293, Wir müssen uns mit aller finanziellen Kraft der Pandemie entgegenstellen,ID1921800300,19,2021-03-25,SPD,11003599,Zusatzpunkt 6 2021-03-25,Rolf Mützenich
294," Deswegen, liebe Kolleginnen und Kollegen von der Union und liebe Frau Bundeskanzlerin: An Dogmen festzuhalten, bringt in dieser Krise nichts",ID1921800300,19,2021-03-25,SPD,11003599,Zusatzpunkt 6 2021-03-25,Rolf Mützenich
295," Darum habe ich mich gefreut, als der Kanzleramtsminister – ich hatte gedacht, das sei mit Ihrem Einverständnis geschehen – Offenheit über die Schuldenbremse signalisiert hat",ID1921800300,19,2021-03-25,SPD,11003599,Zusatzpunkt 6 2021-03-25,Rolf Mützenich
296," Dass gerade Ministerpräsident Laschet diesen Versuch, Dogmen zu überwinden, direkt wieder aufgehoben hat, hat mich dann doch überrascht",ID1921800300,19,2021-03-25,SPD,11003599,Zusatzpunkt 6 2021-03-25,Rolf Mützenich
297, Wir sagen: In 20 Jahren wollen wir die Schulden getilgt haben,ID1921800300,19,2021-03-25,SPD,11003599,Zusatzpunkt 6 2021-03-25,Rolf Mützenich
298," In dem Bundesland, das zusammen mit der FDP regiert wird, sollen es 50 Jahre sein",ID1921800300,19,2021-03-25,SPD,11003599,Zusatzpunkt 6 2021-03-25,Rolf Mützenich
299," Es ist doch wohl ein großer Unterschied, wie man Verantwortung auf sich nimmt und wie man aus einer Oppositionsrolle auf der einen Seite und mit Regierungsverantwortung auf der anderen Seite handeln kann",ID1921800300,19,2021-03-25,SPD,11003599,Zusatzpunkt 6 2021-03-25,Rolf Mützenich
300, Ich finde das nicht seriös,ID1921800300,19,2021-03-25,SPD,11003599,Zusatzpunkt 6 2021-03-25,Rolf Mützenich
301," Deswegen danke ich dem Bundeskabinett sehr, dass es gestern so beschlossen hat",ID1921800300,19,2021-03-25,SPD,11003599,Zusatzpunkt 6 2021-03-25,Rolf Mützenich
302," Ja, Frau Bundeskanzlerin, Europa ist unsere Lebensversicherung im Kampf gegen die Pandemie, aber insbesondere auch vor dem Hintergrund der wirtschaftlichen Erholung",ID1921800300,19,2021-03-25,SPD,11003599,Zusatzpunkt 6 2021-03-25,Rolf Mützenich
303," Deswegen verspreche ich mir von ihren Gesprächen, dass dieser Zusammenhalt beim Impfen gestärkt wird, dass aber insbesondere auch über Fehler nachgedacht wird",ID1921800300,19,2021-03-25,SPD,11003599,Zusatzpunkt 6 2021-03-25,Rolf Mützenich
304," Es ist in dieser Situation eine große Chance, glaube ich, dass Sie heute Abend mit dem amerikanischen Präsidenten darüber sprechen werden",ID1921800300,19,2021-03-25,SPD,11003599,Zusatzpunkt 6 2021-03-25,Rolf Mützenich
305," Es ist etwas ganz Neues, dass zumindest in Washington Europa nicht mehr zwischen Alt und Neu eingeteilt wird, sondern dass Europa vonseiten der USA, vonseiten der US-Regierung eine Chance bekommt",ID1921800300,19,2021-03-25,SPD,11003599,Zusatzpunkt 6 2021-03-25,Rolf Mützenich
306," Zum Abschluss will ich sagen: Ja, Sie haben kritisiert, dass die Türkei aus der Istanbul-Konvention ausgetreten ist",ID1921800300,19,2021-03-25,SPD,11003599,Zusatzpunkt 6 2021-03-25,Rolf Mützenich
307, Auch andere Länder wie zum Beispiel Polen oder Kroatien oder Ungarn wollen die Istanbul-Konvention möglicherweise verlassen,ID1921800300,19,2021-03-25,SPD,11003599,Zusatzpunkt 6 2021-03-25,Rolf Mützenich
308," Ich finde, von diesem Rat muss das klare Zeichen ausgehen: Wir stehen zu dieser Istanbul-Konvention",ID1921800300,19,2021-03-25,SPD,11003599,Zusatzpunkt 6 2021-03-25,Rolf Mützenich
309, Wir wollen uns dafür einsetzen,ID1921800300,19,2021-03-25,SPD,11003599,Zusatzpunkt 6 2021-03-25,Rolf Mützenich
310," Wenn das ein Ergebnis neben der Bekämpfung der Pandemie und der wirtschaftlichen Erholung in Europa ist, dann wird das eine gute Konferenz",ID1921800300,19,2021-03-25,SPD,11003599,Zusatzpunkt 6 2021-03-25,Rolf Mützenich
311, Vielen Dank,ID1921800300,19,2021-03-25,SPD,11003599,Zusatzpunkt 6 2021-03-25,Rolf Mützenich
312," Jetzt hat das Wort der Vorsitzende der FDP-Fraktion, Christian Lindner",ID1921800300,19,2021-03-25,SPD,11003599,Zusatzpunkt 6 2021-03-25,Rolf Mützenich
313, ,ID1921800300,19,2021-03-25,SPD,11003599,Zusatzpunkt 6 2021-03-25,Rolf Mützenich
314,"Herr Präsident! Liebe Kolleginnen und Kollegen! Frau Bundeskanzlerin, Sie haben am gestrigen Tag die Kraft und die Größe gehabt, eine Entscheidung zu revidieren",ID1921800400,19,2021-03-25,FDP,11004097,Zusatzpunkt 6 2021-03-25,Christian Lindner
315, Dafür ist Ihnen Respekt gezollt worden,ID1921800400,19,2021-03-25,FDP,11004097,Zusatzpunkt 6 2021-03-25,Christian Lindner
316," Die Rücknahme der Entscheidung zur Osterruhe war richtig wegen der Fragen der technisch-rechtlichen Umsetzung, allerdings auch wegen der mangelnden Akzeptanz dieser Maßnahme in der Bevölkerung",ID1921800400,19,2021-03-25,FDP,11004097,Zusatzpunkt 6 2021-03-25,Christian Lindner
317, Die Krisenpolitik darf sich nicht von der Lebenswirklichkeit der Menschen entfernen,ID1921800400,19,2021-03-25,FDP,11004097,Zusatzpunkt 6 2021-03-25,Christian Lindner
318," Wir wissen: Wenn man eine Schraube immer weiter anzieht, dann kommt nach fest ganz locker",ID1921800400,19,2021-03-25,FDP,11004097,Zusatzpunkt 6 2021-03-25,Christian Lindner
319," Wir sind darauf angewiesen, dass die Menschen die Regeln verstehen, sie für logisch und verhältnismäßig halten und sie deshalb auch aus eigener Entscheidung befolgen",ID1921800400,19,2021-03-25,FDP,11004097,Zusatzpunkt 6 2021-03-25,Christian Lindner
320," Bei der Frage der Osterruhe hat sich vor allen Dingen aber auch die Frage der epidemiologischen Notwendigkeit gestellt, ob es tatsächlich eine wirksame Entscheidung ist",ID1921800400,19,2021-03-25,FDP,11004097,Zusatzpunkt 6 2021-03-25,Christian Lindner
321," Da haben Sie selbst Zweifel angemeldet, und deshalb war es richtig, die Entscheidung für die Osterruhe zurückzunehmen",ID1921800400,19,2021-03-25,FDP,11004097,Zusatzpunkt 6 2021-03-25,Christian Lindner
322," Freiheitseingriffe sollte es nur dort geben, wo sie wirklich notwendig sind",ID1921800400,19,2021-03-25,FDP,11004097,Zusatzpunkt 6 2021-03-25,Christian Lindner
323, Bei allen gesundheitlichen Risiken müssen wir die sozialen und wirtschaftlichen Folgen der Pandemiepolitik auch stärker berücksichtigen,ID1921800400,19,2021-03-25,FDP,11004097,Zusatzpunkt 6 2021-03-25,Christian Lindner
324," Frau Bundeskanzlerin, Sie haben für die Entscheidung zur Osterruhe die Verantwortung auf sich genommen – das ist honorig, aber das bringt uns in der Sache nicht weiter",ID1921800400,19,2021-03-25,FDP,11004097,Zusatzpunkt 6 2021-03-25,Christian Lindner
325, Auch andere tragen dafür Mitverantwortung,ID1921800400,19,2021-03-25,FDP,11004097,Zusatzpunkt 6 2021-03-25,Christian Lindner
326, Auch die Persönlichkeit mit den größten Gaben kann nicht auf Dauer alleine die Last der Verantwortung tragen,ID1921800400,19,2021-03-25,FDP,11004097,Zusatzpunkt 6 2021-03-25,Christian Lindner
327, Das müssen andere mehr machen; nicht nur die Ministerpräsidentinnen und Ministerpräsidenten,ID1921800400,19,2021-03-25,FDP,11004097,Zusatzpunkt 6 2021-03-25,Christian Lindner
328," Ich höre in den letzten Tagen, welche Kritik an Ihnen aus den Reihen der Unionsfraktion – auch öffentlich – geäußert worden ist",ID1921800400,19,2021-03-25,FDP,11004097,Zusatzpunkt 6 2021-03-25,Christian Lindner
329," Wenn ich in Erinnerung rufe, dass Ihr Koalitionspartner SPD bisweilen so auftritt, als habe er mit der Regierung gar nichts mehr zu tun, dann stellt sich auch hier die Frage der gemeinsam getragenen Verantwortung",ID1921800400,19,2021-03-25,FDP,11004097,Zusatzpunkt 6 2021-03-25,Christian Lindner
330, Übrigens war so mein gestriger Hinweis auf die Option der Vertrauensfrage zu verstehen,ID1921800400,19,2021-03-25,FDP,11004097,Zusatzpunkt 6 2021-03-25,Christian Lindner
331," Sie erlaubt ja eine neue Konzeptualisierung von Politik und ist die Möglichkeit, wieder Disziplin herzustellen",ID1921800400,19,2021-03-25,FDP,11004097,Zusatzpunkt 6 2021-03-25,Christian Lindner
332," Ich habe keinen Zweifel, dass sich Ihre Koalition hinter Ihnen versammeln würde; die Grünen haben Sie sowieso auf Ihrer Seite",ID1921800400,19,2021-03-25,FDP,11004097,Zusatzpunkt 6 2021-03-25,Christian Lindner
333," Die Entscheidung zur Osterruhe und die Debatte darüber werfen indessen auch ein Licht auf das Verfahren des Krisenmanagements, ja, vielleicht muss man sogar sagen, auf die Staatspraxis der vergangenen Jahre: Showdown-Situationen in Koalitionsausschüssen mit nächtlichen Sitzungen und spontanen Entscheidungen",ID1921800400,19,2021-03-25,FDP,11004097,Zusatzpunkt 6 2021-03-25,Christian Lindner
334," Dieser Entscheidungsmodus, Kollege Mützenich, führt auch dazu, dass zum Beispiel Landesregierungen und die sie tragenden Koalitionen gar nicht einbezogen werden können",ID1921800400,19,2021-03-25,FDP,11004097,Zusatzpunkt 6 2021-03-25,Christian Lindner
335," Ihre Ministerpräsidentin Malu Dreyer zum Beispiel hat bei der letzten Ministerpräsidentenkonferenz die Unterrichtung des Ministerrates nachts, wo Grüne und FDP informiert werden sollten, abgesagt",ID1921800400,19,2021-03-25,FDP,11004097,Zusatzpunkt 6 2021-03-25,Christian Lindner
336," Wenn wir ein anderes Verfahren wählen – ich komme gleich darauf zurück –, dann wäre das besser möglich",ID1921800400,19,2021-03-25,FDP,11004097,Zusatzpunkt 6 2021-03-25,Christian Lindner
337," Das Verfahren, das bislang gewählt wird, führt systematisch zu falschen Abwägungen",ID1921800400,19,2021-03-25,FDP,11004097,Zusatzpunkt 6 2021-03-25,Christian Lindner
338," Ich rufe aus der jüngsten Vergangenheit beispielsweise die plötzlich erfundene Senkung der Mehrwertsteuer in Erinnerung, die in der Sache nichts gebracht hat und die heute auch niemand vermisst",ID1921800400,19,2021-03-25,FDP,11004097,Zusatzpunkt 6 2021-03-25,Christian Lindner
339," Es ist fraglich, ob die erfahrene Weltpolitikerin Merkel in den vergangenen Jahren nicht zu viel von der internationalen Gipfeldiplomatie in unsere nationalen Kontexte gebracht hat, als der Sache hier hilft",ID1921800400,19,2021-03-25,FDP,11004097,Zusatzpunkt 6 2021-03-25,Christian Lindner
340," Es ist jetzt deshalb, meine Damen und Herren, Anlass und Gelegenheit für einen doppelten Neustart der Pandemiepolitik; ein Neustart zunächst im Verfahren",ID1921800400,19,2021-03-25,FDP,11004097,Zusatzpunkt 6 2021-03-25,Christian Lindner
341, Die Evolution der Regierungsformen hat eine Antwort gefunden auf die zunehmende Komplexität der Entscheidungsgegenstände von Politik,ID1921800400,19,2021-03-25,FDP,11004097,Zusatzpunkt 6 2021-03-25,Christian Lindner
342, Die Antwort heißt: parlamentarische Demokratie,ID1921800400,19,2021-03-25,FDP,11004097,Zusatzpunkt 6 2021-03-25,Christian Lindner
343, Wir sollten wieder mehr parlamentarische Demokratie in unserer Republik praktizieren,ID1921800400,19,2021-03-25,FDP,11004097,Zusatzpunkt 6 2021-03-25,Christian Lindner
344," Konkret schlage ich vor, Frau Bundeskanzlerin, dass Sie vor jeder Ministerpräsidentenkonferenz eine Regierungserklärung in diesem Haus abgeben, um die Grundlinien Ihrer Pandemiepolitik zu erläutern und dann in diesem Parlament eine Debatte darüber zu ermöglichen",ID1921800400,19,2021-03-25,FDP,11004097,Zusatzpunkt 6 2021-03-25,Christian Lindner
345," Das führt systematisch dazu, dass Entscheidungen kritisch abgeklopft werden",ID1921800400,19,2021-03-25,FDP,11004097,Zusatzpunkt 6 2021-03-25,Christian Lindner
346," Ich beziehe das jetzt nicht nur auf die Fraktion der Freien Demokraten, auch der Kollege Fraktionsvorsitzende der Union, Herr Brinkhaus, hat in den Debatten regelmäßig Vorschläge unterbreitet, die zu oft aber folgenlos geblieben sind",ID1921800400,19,2021-03-25,FDP,11004097,Zusatzpunkt 6 2021-03-25,Christian Lindner
347," Debatte ist ein Instrument der Qualitätssicherung hier im Parlament, und deshalb sollten wir das wieder systematisch nutzen",ID1921800400,19,2021-03-25,FDP,11004097,Zusatzpunkt 6 2021-03-25,Christian Lindner
348, Bei dieser Gelegenheit will ich sagen: Dankenswerterweise reden wir jetzt über Reiseverbote,ID1921800400,19,2021-03-25,FDP,11004097,Zusatzpunkt 6 2021-03-25,Christian Lindner
349," Es ist gestern in den Raum gestellt worden, dass Sie sie prüfen",ID1921800400,19,2021-03-25,FDP,11004097,Zusatzpunkt 6 2021-03-25,Christian Lindner
350," Jetzt haben wir einmal die Gelegenheit, bevor eine solche Entscheidung getroffen worden ist, hier zu sprechen",ID1921800400,19,2021-03-25,FDP,11004097,Zusatzpunkt 6 2021-03-25,Christian Lindner
351, Ich sage Ihnen die Haltung der FDP: Ich rate Ihnen von pauschalen Reiseverboten ab,ID1921800400,19,2021-03-25,FDP,11004097,Zusatzpunkt 6 2021-03-25,Christian Lindner
352, Setzen Sie auf Tests,ID1921800400,19,2021-03-25,FDP,11004097,Zusatzpunkt 6 2021-03-25,Christian Lindner
353," Reiseverbote in Deutschland sind nicht nur historisch belegt, sondern entsprechen darüber hinaus auch nicht der Lebenswirklichkeit vieler Familien",ID1921800400,19,2021-03-25,FDP,11004097,Zusatzpunkt 6 2021-03-25,Christian Lindner
354," Es gibt mildere Mittel, um das Ziel der Pandemiebekämpfung zu erreichen",ID1921800400,19,2021-03-25,FDP,11004097,Zusatzpunkt 6 2021-03-25,Christian Lindner
355," Auf der anderen Seite, Frau Merkel: ein Neustart in der Strategie",ID1921800400,19,2021-03-25,FDP,11004097,Zusatzpunkt 6 2021-03-25,Christian Lindner
356, Bislang wurde immer auf das Prinzip gesetzt: Wir bleiben zu Hause,ID1921800400,19,2021-03-25,FDP,11004097,Zusatzpunkt 6 2021-03-25,Christian Lindner
357," Mehr noch kann man sagen: Der Appell, Opfer zu bringen, stand im Zentrum",ID1921800400,19,2021-03-25,FDP,11004097,Zusatzpunkt 6 2021-03-25,Christian Lindner
358," Es waren die Mittel der zentralen Verwaltungswirtschaft, mit der die Pandemie gemanagt worden ist",ID1921800400,19,2021-03-25,FDP,11004097,Zusatzpunkt 6 2021-03-25,Christian Lindner
359," Das ist nicht nur fragwürdig mit Blick auf die Ergebnisse, es ist auch eine Gefahr, weil das eine Einladung zur Vetternwirtschaft sein konnte",ID1921800400,19,2021-03-25,FDP,11004097,Zusatzpunkt 6 2021-03-25,Christian Lindner
360," Übrigens: Ich halte es für falsch, wenn die Grünen pauschal von Unionsfilz sprechen",ID1921800400,19,2021-03-25,FDP,11004097,Zusatzpunkt 6 2021-03-25,Christian Lindner
361," Es stärkt nicht unsere politische Kultur, wenn man individuelle Verfehlungen zur Charakterfrage einer ganzen Partei macht",ID1921800400,19,2021-03-25,FDP,11004097,Zusatzpunkt 6 2021-03-25,Christian Lindner
362, Das sollte man nicht tun,ID1921800400,19,2021-03-25,FDP,11004097,Zusatzpunkt 6 2021-03-25,Christian Lindner
363," Aber umso mehr ist es jetzt erforderlich, auch innerhalb der Bundesregierung zu fragen, was eigentlich aus den Einflussnahmen geworden ist",ID1921800400,19,2021-03-25,FDP,11004097,Zusatzpunkt 6 2021-03-25,Christian Lindner
